"","ID","Microplot","Date","API_eventstart","Cumul","max_meanInt","Cumul_since_last_event","max_EI30_since_last_event","Sum_EC_since_last_event","Manual_ACC","Manual_RTC","Month","Day","Ruiss","Detachment","Tot_Detachment","Correc.ACC","Correc.RTC","Cumul_corr","Coeff_corr","Crop","Plot","Year","Plot2","API","bad_data"
"1070","179","M12",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,0.4172028552046,NA,0.222117050296878,0.802622950819672,0.912786885245901,14.688,0.0284043338238426,"M","M1","15","M1",12.7,"ok"
"1071","179","M13",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,0.584548391789121,NA,0.110773457733207,0.802622950819672,0.912786885245901,14.688,0.0397976846261656,"M","M1","15","M1",12.7,"ok"
"1072","179","OR2I1",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,1.86453406646326,NA,1.05330065239928,0.802622950819672,0.912786885245901,16.704,0.111622010683864,"ORI","OR2I","15","OR2",12.7,"ok"
"1073","179","OR2I2",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,2.8579674537304,NA,11.0179682246355,0.802622950819672,0.912786885245901,16.704,0.171094794883285,"ORI","OR2I","15","OR2",12.7,"ok"
"1074","179","OR2I3",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,1.10059643480398,NA,0.665087973901907,0.802622950819672,0.912786885245901,16.704,0.0658881965280161,"ORI","OR2I","15","OR2",12.7,"ok"
"1075","179","OR2S1",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,3.6736024305258,NA,33.9792097913279,0.802622950819672,0.912786885245901,16.704,0.219923517153125,"ORS","OR2S","15","OR2",12.7,"ok"
"1076","179","OR2S2",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,3.5382626992758,NA,NA,0.802622950819672,0.912786885245901,16.704,0.211821282284231,"ORS","OR2S","15","OR2",12.7,"ok"
"1077","179","OR2S3",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,1.32032862049525,NA,1.54912869812682,0.802622950819672,0.912786885245901,16.704,0.0790426616675796,"ORS","OR2S","15","OR2",12.7,"ok"
"1078","179","YRM11",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,1.28205562770904,NA,0.862528045903868,0.802622950819672,0.912786885245901,14.688,0.0872859223658115,"YR","YRM1","15","YRM1",12.7,"ok"
"1079","179","YRM12",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,0.88607155448168,NA,1.03511928608212,0.802622950819672,0.912786885245901,14.688,0.0603262223911819,"YR","YRM1","15","YRM1",12.7,"ok"
"1080","179","YRM13",42227.3041666667,12.7,3.7,15.8,18.3,192.8,52.8,14.688,16.704,"1508",2015-08-12,0.62790563335847,NA,0.0688064405356623,0.802622950819672,0.912786885245901,14.688,0.0427495665412902,"YR","YRM1","15","YRM1",12.7,"ok"
"1081","18","M11",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"M","M1","15","M1",66.3,NA
"1082","18","M12",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"M","M1","15","M1",66.3,NA
"1083","18","M13",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"M","M1","15","M1",66.3,NA
"1084","18","OR2I1",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"ORI","OR2I","15","OR2",66.3,NA
"1085","18","OR2I2",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"ORI","OR2I","15","OR2",66.3,NA
"1086","18","OR2I3",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"ORI","OR2I","15","OR2",66.3,NA
"1087","18","OR2S1",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"ORS","OR2S","15","OR2",66.3,NA
"1088","18","OR2S2",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"ORS","OR2S","15","OR2",66.3,NA
"1089","18","OR2S3",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"ORS","OR2S","15","OR2",66.3,NA
"1090","18","YRM11",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"YR","YRM1","15","YRM1",66.3,NA
"1091","18","YRM12",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"YR","YRM1","15","YRM1",66.3,NA
"1092","18","YRM13",42105.0569444444,66.3,6.7,5.2,6.7,129,14.2,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,6.7,NA,"YR","YRM1","15","YRM1",66.3,NA
"1165","186","M11",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,NA,NA,0.566486486486486,0.926846846846847,10.9898378378378,NA,"M","M1","15","M1",25.4,NA
"1166","186","M12",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,NA,NA,0.566486486486486,0.926846846846847,10.9898378378378,NA,"M","M1","15","M1",25.4,NA
"1167","186","M13",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,NA,NA,0.566486486486486,0.926846846846847,10.9898378378378,NA,"M","M1","15","M1",25.4,NA
"1168","186","OR2I1",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,0,0,0.566486486486486,0.926846846846847,17.9808288288288,NA,"ORI","OR2I","15","OR2",25.4,NA
"1169","186","OR2I2",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,0,0,0.566486486486486,0.926846846846847,17.9808288288288,NA,"ORI","OR2I","15","OR2",25.4,NA
"1170","186","OR2I3",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,0,0,0.566486486486486,0.926846846846847,17.9808288288288,NA,"ORI","OR2I","15","OR2",25.4,NA
"1171","186","OR2S1",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,NA,NA,0.566486486486486,0.926846846846847,17.9808288288288,NA,"ORS","OR2S","15","OR2",25.4,NA
"1172","186","OR2S2",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,0,0,0.566486486486486,0.926846846846847,17.9808288288288,NA,"ORS","OR2S","15","OR2",25.4,NA
"1173","186","OR2S3",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,NA,NA,0.566486486486486,0.926846846846847,17.9808288288288,NA,"ORS","OR2S","15","OR2",25.4,NA
"1174","186","YRM11",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,NA,NA,0.566486486486486,0.926846846846847,10.9898378378378,NA,"YR","YRM1","15","YRM1",25.4,NA
"1175","186","YRM12",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,NA,NA,0.566486486486486,0.926846846846847,10.9898378378378,NA,"YR","YRM1","15","YRM1",25.4,NA
"1176","186","YRM13",42228.3840277778,25.4,0.2,15.8,19.4,454.2,34.8,10.9898378378378,17.9808288288288,"1508",2015-08-13,NA,NA,NA,0.566486486486486,0.926846846846847,10.9898378378378,NA,"YR","YRM1","15","YRM1",25.4,NA
"1213","19","M11",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"M","M1","15","M1",71.4,NA
"1214","19","M12",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"M","M1","15","M1",71.4,NA
"1215","19","M13",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"M","M1","15","M1",71.4,NA
"1216","19","OR2I1",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"ORI","OR2I","15","OR2",71.4,NA
"1217","19","OR2I2",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"ORI","OR2I","15","OR2",71.4,NA
"1218","19","OR2I3",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"ORI","OR2I","15","OR2",71.4,NA
"1219","19","OR2S1",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"ORS","OR2S","15","OR2",71.4,NA
"1220","19","OR2S2",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"ORS","OR2S","15","OR2",71.4,NA
"1221","19","OR2S3",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"ORS","OR2S","15","OR2",71.4,NA
"1222","19","YRM11",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"YR","YRM1","15","YRM1",71.4,NA
"1223","19","YRM12",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"YR","YRM1","15","YRM1",71.4,NA
"1224","19","YRM13",42105.1527777778,71.4,0.4,7.9,0.4,0,1.6,NA,NA,"1504",2015-04-12,NA,NA,NA,1,1,0.4,NA,"YR","YRM1","15","YRM1",71.4,NA
"1309","197","M11",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,0.5703088195245,0.141790572026609,0.141790572026609,0.566486486486487,0.926846846846847,26.7381621621622,0.0213293948950447,"M","M1","15","M1",26.8,"ok"
"1310","197","M12",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,6.2304353163269,6.92824407175551,6.92824407175551,0.566486486486487,0.926846846846847,26.7381621621622,0.233016587996603,"M","M1","15","M1",26.8,"ok"
"1311","197","M13",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,2.2916392227732,0.569748924006717,0.569748924006717,0.566486486486487,0.926846846846847,26.7381621621622,0.0857066842842383,"M","M1","15","M1",26.8,"ok"
"1312","197","OR2I1",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,18.025480787558,97.9144116380151,97.9144116380151,0.566486486486487,0.926846846846847,43.7471711711712,0.4120376313483,"ORI","OR2I","15","OR2",26.8,"ok"
"1313","197","OR2I2",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,36.735786763073,31.4948145182079,31.4948145182079,0.566486486486487,0.926846846846847,43.7471711711712,0.839729422031325,"ORI","OR2I","15","OR2",26.8,"ok"
"1314","197","OR2I3",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,47.794244401632,NA,NA,0.566486486486487,0.926846846846847,43.7471711711712,1.09251051261408,"ORI","OR2I","15","OR2",26.8,"ok"
"1315","197","OR2S1",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,19.870046360033,189.739072691955,189.739072691955,0.566486486486487,0.926846846846847,43.7471711711712,0.454201856442025,"ORS","OR2S","15","OR2",26.8,"ok"
"1316","197","OR2S2",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,24.281794746607,396.999250175442,396.999250175442,0.566486486486487,0.926846846846847,43.7471711711712,0.555048340190929,"ORS","OR2S","15","OR2",26.8,"ok"
"1317","197","OR2S3",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,13.23615798805,51.0827457285476,51.0827457285476,0.566486486486487,0.926846846846847,43.7471711711712,0.30256031724338,"ORS","OR2S","15","OR2",26.8,"ok"
"1318","197","YRM11",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,5.6919679982262,11.8639586309695,11.8639586309695,0.566486486486487,0.926846846846847,26.7381621621622,0.212878056603346,"YR","YRM1","15","YRM1",26.8,"ok"
"1319","197","YRM12",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,3.296420529824,1.07463309272262,1.07463309272262,0.566486486486487,0.926846846846847,26.7381621621622,0.123285232164866,"YR","YRM1","15","YRM1",26.8,"ok"
"1320","197","YRM13",42231.2027777778,26.8,21.9,38.1,47.2,561.9,65.5,26.7381621621622,43.7471711711712,"1508",2015-08-16,2.0259445078698,4.99935573058671,4.99935573058671,0.566486486486487,0.926846846846847,26.7381621621622,0.0757697741371606,"YR","YRM1","15","YRM1",26.8,"ok"
"1345","2","M11",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"M","M1","15","M1",22.2,NA
"1346","2","M12",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"M","M1","15","M1",22.2,NA
"1347","2","M13",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"M","M1","15","M1",22.2,NA
"1348","2","OR2I1",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"ORI","OR2I","15","OR2",22.2,NA
"1349","2","OR2I2",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"ORI","OR2I","15","OR2",22.2,NA
"1350","2","OR2I3",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"ORI","OR2I","15","OR2",22.2,NA
"1351","2","OR2S1",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"ORS","OR2S","15","OR2",22.2,NA
"1352","2","OR2S2",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"ORS","OR2S","15","OR2",22.2,NA
"1353","2","OR2S3",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"ORS","OR2S","15","OR2",22.2,NA
"1354","2","YRM11",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"YR","YRM1","15","YRM1",22.2,NA
"1355","2","YRM12",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"YR","YRM1","15","YRM1",22.2,NA
"1356","2","YRM13",42087.2277777778,22.2,0.6,0.8,0.6,1.2,1.6,NA,NA,"1503",2015-03-25,NA,NA,NA,1,1,0.6,NA,"YR","YRM1","15","YRM1",22.2,NA
"1357","20","M11",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"M","M1","15","M1",43.3,NA
"1358","20","M12",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"M","M1","15","M1",43.3,NA
"1359","20","M13",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"M","M1","15","M1",43.3,NA
"1360","20","OR2I1",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"ORI","OR2I","15","OR2",43.3,NA
"1361","20","OR2I2",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"ORI","OR2I","15","OR2",43.3,NA
"1362","20","OR2I3",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"ORI","OR2I","15","OR2",43.3,NA
"1363","20","OR2S1",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"ORS","OR2S","15","OR2",43.3,NA
"1364","20","OR2S2",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"ORS","OR2S","15","OR2",43.3,NA
"1365","20","OR2S3",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"ORS","OR2S","15","OR2",43.3,NA
"1366","20","YRM11",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"YR","YRM1","15","YRM1",43.3,NA
"1367","20","YRM12",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"YR","YRM1","15","YRM1",43.3,NA
"1368","20","YRM13",42106.1666666667,43.3,49.4,16,49.4,1672.6,24.7,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,49.4,NA,"YR","YRM1","15","YRM1",43.3,NA
"1417","204","M11",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.069625571202259,NA,NA,1.11296703296703,1.0232967032967,10.128,0.00687456271744264,"M","M1","15","M1",41.5,"ok"
"1418","204","M12",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.15284609422673,NA,NA,1.11296703296703,1.0232967032967,10.128,0.0150914390034291,"M","M1","15","M1",41.5,"ok"
"1419","204","M13",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.19448210212753,NA,NA,1.11296703296703,1.0232967032967,10.128,0.0192024192463991,"M","M1","15","M1",41.5,"ok"
"1420","204","OR2I1",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,1.2037067504852,NA,NA,1.11296703296703,1.0232967032967,9.312,0.129264041074442,"ORI","OR2I","15","OR2",41.5,"ok"
"1421","204","OR2I2",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,1.2890651134273,NA,NA,1.11296703296703,1.0232967032967,9.312,0.138430531940217,"ORI","OR2I","15","OR2",41.5,"ok"
"1422","204","OR2I3",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.44477485373995,NA,NA,1.11296703296703,1.0232967032967,9.312,0.0477636226095307,"ORI","OR2I","15","OR2",41.5,"ok"
"1423","204","OR2S1",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.99133480462324,NA,NA,1.11296703296703,1.0232967032967,9.312,0.106457775410571,"ORS","OR2S","15","OR2",41.5,"ok"
"1424","204","OR2S2",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.90676307198418,NA,NA,1.11296703296703,1.0232967032967,9.312,0.0973757594484729,"ORS","OR2S","15","OR2",41.5,"ok"
"1425","204","OR2S3",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.73819577949948,NA,NA,1.11296703296703,1.0232967032967,9.312,0.0792736017503737,"ORS","OR2S","15","OR2",41.5,"ok"
"1426","204","YRM11",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.36124099799965,NA,NA,1.11296703296703,1.0232967032967,10.128,0.0356675550947522,"YR","YRM1","15","YRM1",41.5,"ok"
"1427","204","YRM12",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.31951538193924,NA,NA,1.11296703296703,1.0232967032967,10.128,0.0315477272846801,"YR","YRM1","15","YRM1",41.5,"ok"
"1428","204","YRM13",42232.3479166667,41.5,0.4,11.8,9.1,51.3,19.3,10.128,9.312,"1508",2015-08-17,0.069625571202259,NA,NA,1.11296703296703,1.0232967032967,10.128,0.00687456271744264,"YR","YRM1","15","YRM1",41.5,"ok"
"1465","208","M11",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,0.458805159083731,0.0745479228091736,0.0952936750282403,0.854311926605504,1.13614678899083,27.936,0.0164234378251622,"M","M1","15","M1",47.7,"ok"
"1466","208","M12",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,7.77747006559417,134.398350124828,171.79972584764,0.854311926605504,1.13614678899083,27.936,0.278403138086847,"M","M1","15","M1",47.7,"ok"
"1467","208","M13",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,2.96184760972117,0.445276571239249,0.569191458036716,0.854311926605504,1.13614678899083,27.936,0.10602260916814,"M","M1","15","M1",47.7,"ok"
"1468","208","OR2I1",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,11.5364503308008,27.7035159078985,35.4130570321149,0.854311926605504,1.13614678899083,37.152,0.31052030390829,"ORI","OR2I","15","OR2",47.7,"ok"
"1469","208","OR2I2",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,17.2206584756037,106.88866835582,136.634444564932,0.854311926605504,1.13614678899083,37.152,0.463519015816207,"ORI","OR2I","15","OR2",47.7,"ok"
"1470","208","OR2I3",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,9.74794697962105,NA,NA,0.854311926605504,1.13614678899083,37.152,0.262380140493676,"ORI","OR2I","15","OR2",47.7,"ok"
"1471","208","OR2S1",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,14.9143876999638,196.713637691852,251.456576621389,0.854311926605504,1.13614678899083,37.152,0.401442390718232,"ORS","OR2S","15","OR2",47.7,"ok"
"1472","208","OR2S2",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,15.3829855274818,100.741111341035,128.776099512393,0.854311926605504,1.13614678899083,37.152,0.414055381338335,"ORS","OR2S","15","OR2",47.7,"ok"
"1473","208","OR2S3",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,7.90675310000732,38.7599440584859,49.5463505090125,0.854311926605504,1.13614678899083,37.152,0.21282173503465,"ORS","OR2S","15","OR2",47.7,"ok"
"1474","208","YRM11",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,5.38393992372175,11.9282325941706,15.2477101662486,0.854311926605504,1.13614678899083,27.936,0.192724080889238,"YR","YRM1","15","YRM1",47.7,"ok"
"1475","208","YRM12",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,3.45151555790806,3.76821619905009,4.81686352049829,0.854311926605504,1.13614678899083,27.936,0.123550814644475,"YR","YRM1","15","YRM1",47.7,"ok"
"1476","208","YRM13",42234.2354166667,47.7,0.2,11.8,32.7,693.7,22.6,27.936,37.152,"1508",2015-08-19,0.710644086008191,0.281598945952487,0.359964401859754,0.854311926605504,1.13614678899083,27.936,0.0254382905930767,"YR","YRM1","15","YRM1",47.7,"ok"
"1489","21","M11",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"M","M1","15","M1",89.7,NA
"1490","21","M12",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"M","M1","15","M1",89.7,NA
"1491","21","M13",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"M","M1","15","M1",89.7,NA
"1492","21","OR2I1",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"ORI","OR2I","15","OR2",89.7,NA
"1493","21","OR2I2",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"ORI","OR2I","15","OR2",89.7,NA
"1494","21","OR2I3",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"ORI","OR2I","15","OR2",89.7,NA
"1495","21","OR2S1",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"ORS","OR2S","15","OR2",89.7,NA
"1496","21","OR2S2",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"ORS","OR2S","15","OR2",89.7,NA
"1497","21","OR2S3",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"ORS","OR2S","15","OR2",89.7,NA
"1498","21","YRM11",42106.3625,89.7,7.3,1.9,7.3,45.1,10.4,NA,NA,"1504",2015-04-13,NA,NA,NA,1,1,7.3,NA,"YR","YRM1","15","YRM1",89.7,NA
